Date Local,Latitude,Longitude,Ozone (ppm),State Name
2020-07-25,40.57747,-105.07892,0.032471,Colorado
2020-07-26,40.57747,-105.07892,0.035529,Colorado
2020-07-27,40.57747,-105.07892,0.045176,Colorado
2020-07-28,40.57747,-105.07892,0.035824,Colorado
2020-07-29,40.57747,-105.07892,0.039412,Colorado
2020-07-30,40.57747,-105.07892,0.032059,Colorado
2020-07-31,40.57747,-105.07892,0.048118,Colorado
2020-07-01,37.1984,-108.49046,0.051235,Colorado
2020-07-02,37.1984,-108.49046,0.036059,Colorado
2020-07-03,37.1984,-108.49046,0.035647,Colorado
2020-07-04,37.1984,-108.49046,0.035118,Colorado
2020-07-05,37.1984,-108.49046,0.039,Colorado
2020-07-06,37.1984,-108.49046,0.042471,Colorado
2020-07-07,37.1984,-108.49046,0.043706,Colorado
2020-07-08,37.1984,-108.49046,0.042941,Colorado
2020-07-09,37.1984,-108.49046,0.044588,Colorado
2020-07-10,37.1984,-108.49046,0.048882,Colorado
2020-07-11,37.1984,-108.49046,0.045,Colorado
2020-07-12,37.1984,-108.49046,0.046294,Colorado
2020-07-13,37.1984,-108.49046,0.044,Colorado
2020-07-14,37.1984,-108.49046,0.044706,Colorado
2020-07-15,37.1984,-108.49046,0.040471,Colorado
2020-07-16,37.1984,-108.49046,0.043059,Colorado
2020-07-17,37.1984,-108.49046,0.041176,Colorado
2020-07-18,37.1984,-108.49046,0.045294,Colorado
2020-07-19,37.1984,-108.49046,0.048824,Colorado
2020-07-20,37.1984,-108.49046,0.049824,Colorado
2020-07-21,37.1984,-108.49046,0.050294,Colorado
2020-07-22,37.1984,-108.49046,0.047647,Colorado
2020-07-23,37.1984,-108.49046,0.043294,Colorado
2020-07-24,37.1984,-108.49046,0.039882,Colorado
2020-07-25,37.1984,-108.49046,0.044059,Colorado
2020-07-26,37.1984,-108.49046,0.047588,Colorado
2020-07-27,37.1984,-108.49046,0.050529,Colorado
2020-07-28,37.1984,-108.49046,0.049059,Colorado
2020-07-29,37.1984,-108.49046,0.049059,Colorado
2020-07-30,37.1984,-108.49046,0.048412,Colorado
2020-07-31,37.1984,-108.49046,0.047824,Colorado
2020-07-01,40.086944,-108.761389,0.044118,Colorado
2020-07-02,40.086944,-108.761389,0.045706,Colorado
2020-07-03,40.086944,-108.761389,0.034235,Colorado
2020-07-04,40.086944,-108.761389,0.035882,Colorado
2020-07-05,40.086944,-108.761389,0.038529,Colorado
2020-07-06,40.086944,-108.761389,0.035059,Colorado
2020-07-07,40.086944,-108.761389,0.039647,Colorado
2020-07-08,40.086944,-108.761389,0.051824,Colorado
2020-07-09,40.086944,-108.761389,0.052176,Colorado
2020-07-10,40.086944,-108.761389,0.052882,Colorado
2020-07-11,40.086944,-108.761389,0.046941,Colorado
2020-07-12,40.086944,-108.761389,0.040647,Colorado
2020-07-13,40.086944,-108.761389,0.041706,Colorado
2020-07-14,40.086944,-108.761389,0.042824,Colorado
2020-07-15,40.086944,-108.761389,0.043529,Colorado
2020-07-16,40.086944,-108.761389,0.039588,Colorado
2020-07-17,40.086944,-108.761389,0.039176,Colorado
2020-07-18,40.086944,-108.761389,0.039941,Colorado
2020-07-19,40.086944,-108.761389,0.038941,Colorado
2020-07-20,40.086944,-108.761389,0.039588,Colorado
2020-07-21,40.086944,-108.761389,0.037353,Colorado
2020-07-22,40.086944,-108.761389,0.039294,Colorado
2020-07-23,40.086944,-108.761389,0.042176,Colorado
2020-07-24,40.086944,-108.761389,0.041529,Colorado
2020-07-25,40.086944,-108.761389,0.034176,Colorado
2020-07-26,40.086944,-108.761389,0.041706,Colorado
2020-07-27,40.086944,-108.761389,0.044294,Colorado
2020-07-28,40.086944,-108.761389,0.047235,Colorado
2020-07-29,40.086944,-108.761389,0.045471,Colorado
2020-07-30,40.086944,-108.761389,0.039941,Colorado
2020-07-31,40.086944,-108.761389,0.043765,Colorado
2020-07-01,40.386368,-104.73744,0.051059,Colorado
2020-07-02,40.386368,-104.73744,0.050824,Colorado
2020-07-03,40.386368,-104.73744,0.047471,Colorado
2020-07-04,40.386368,-104.73744,0.039,Colorado
2020-07-05,40.386368,-104.73744,0.041706,Colorado
2020-07-06,40.386368,-104.73744,0.045471,Colorado
2020-07-07,40.386368,-104.73744,0.039353,Colorado
2020-07-08,40.386368,-104.73744,0.047294,Colorado
2020-07-09,40.386368,-104.73744,0.053353,Colorado
2020-07-10,40.386368,-104.73744,0.056765,Colorado
2020-07-11,40.386368,-104.73744,0.047294,Colorado
2020-07-12,40.386368,-104.73744,0.042235,Colorado
2020-07-13,40.386368,-104.73744,0.039176,Colorado
2020-07-14,40.386368,-104.73744,0.04375,Colorado
2020-07-22,40.386368,-104.73744,0.049133,Colorado
2020-07-23,40.386368,-104.73744,0.044882,Colorado
2020-07-24,40.386368,-104.73744,0.035765,Colorado
2020-07-25,40.386368,-104.73744,0.035059,Colorado
2020-07-26,40.386368,-104.73744,0.035412,Colorado
2020-07-27,40.386368,-104.73744,0.044412,Colorado
2020-07-28,40.386368,-104.73744,0.041353,Colorado
2020-07-29,40.386368,-104.73744,0.042882,Colorado
2020-07-30,40.386368,-104.73744,0.032824,Colorado
2020-07-31,40.386368,-104.73744,0.047647,Colorado
2020-07-01,40.181625,-104.72613,0.047176,Colorado
2020-07-02,40.181625,-104.72613,0.046176,Colorado
2020-07-03,40.181625,-104.72613,0.044059,Colorado
2020-07-04,40.181625,-104.72613,0.034,Colorado
2020-07-05,40.181625,-104.72613,0.037471,Colorado
2020-07-06,40.181625,-104.72613,0.045294,Colorado
2020-07-07,40.181625,-104.72613,0.037412,Colorado
2020-07-08,40.181625,-104.72613,0.042765,Colorado
2020-07-09,40.181625,-104.72613,0.044412,Colorado
2020-07-10,40.181625,-104.72613,0.057,Colorado
2020-07-11,40.181625,-104.72613,0.045471,Colorado
2020-07-12,40.181625,-104.72613,0.042588,Colorado
2020-07-13,40.181625,-104.72613,0.036941,Colorado
2020-07-14,40.181625,-104.72613,0.033647,Colorado
2020-07-15,40.181625,-104.72613,0.034118,Colorado
2020-07-16,40.181625,-104.72613,0.037529,Colorado
2020-07-17,40.181625,-104.72613,0.042353,Colorado
2020-07-18,40.181625,-104.72613,0.040588,Colorado
2020-07-19,40.181625,-104.72613,0.042824,Colorado
2020-07-20,40.181625,-104.72613,0.042765,Colorado
2020-07-21,40.181625,-104.72613,0.051706,Colorado
2020-07-22,40.181625,-104.72613,0.043412,Colorado
2020-07-23,40.181625,-104.72613,0.044765,Colorado
2020-07-24,40.181625,-104.72613,0.035412,Colorado
2020-07-25,40.181625,-104.72613,0.035353,Colorado
2020-07-26,40.181625,-104.72613,0.035412,Colorado
2020-07-27,40.181625,-104.72613,0.044706,Colorado
2020-07-28,40.181625,-104.72613,0.043706,Colorado
2020-07-29,40.181625,-104.72613,0.050583,Colorado
2020-07-31,40.181625,-104.72613,0.0295,Colorado
2020-07-01,41.84046,-72.010368,0.025588,Connecticut
2020-07-02,41.84046,-72.010368,0.030824,Connecticut
2020-07-03,41.84046,-72.010368,0.024059,Connecticut
2020-07-04,41.84046,-72.010368,0.03,Connecticut
2020-07-05,41.84046,-72.010368,0.039529,Connecticut
2020-07-06,41.84046,-72.010368,0.031412,Connecticut
2020-07-07,41.84046,-72.010368,0.024118,Connecticut
2020-07-08,41.84046,-72.010368,0.025824,Connecticut
2020-07-09,41.84046,-72.010368,0.028294,Connecticut
2020-07-10,41.84046,-72.010368,0.018765,Connecticut
2020-07-11,41.84046,-72.010368,0.031824,Connecticut
2020-07-12,41.84046,-72.010368,0.035824,Connecticut
2020-07-13,41.84046,-72.010368,0.037941,Connecticut
2020-07-14,41.84046,-72.010368,0.026706,Connecticut
2020-07-15,41.84046,-72.010368,0.019118,Connecticut
2020-07-16,41.84046,-72.010368,0.024471,Connecticut
2020-07-17,41.84046,-72.010368,0.019353,Connecticut
2020-07-18,41.84046,-72.010368,0.039,Connecticut
2020-07-19,41.84046,-72.010368,0.054882,Connecticut
2020-07-20,41.84046,-72.010368,0.038529,Connecticut
2020-07-21,41.84046,-72.010368,0.036,Connecticut
2020-07-22,41.84046,-72.010368,0.035941,Connecticut
2020-07-23,41.84046,-72.010368,0.036,Connecticut
2020-07-24,41.84046,-72.010368,0.027412,Connecticut
2020-07-25,41.84046,-72.010368,0.040412,Connecticut
2020-07-26,41.84046,-72.010368,0.038412,Connecticut
2020-07-27,41.84046,-72.010368,0.055765,Connecticut
2020-07-28,41.84046,-72.010368,0.035,Connecticut
2020-07-29,41.84046,-72.010368,0.0355,Connecticut
2020-07-30,41.84046,-72.010368,0.047,Connecticut
2020-07-31,41.84046,-72.010368,0.032118,Connecticut
2020-07-01,27.8492,-80.4554,0.022941,Florida
2020-07-02,27.8492,-80.4554,0.019059,Florida
2020-07-03,27.8492,-80.4554,0.026353,Florida
2020-07-04,27.8492,-80.4554,0.033824,Florida
2020-07-05,27.8492,-80.4554,0.025176,Florida
2020-07-06,27.8492,-80.4554,0.027176,Florida
2020-07-07,27.8492,-80.4554,0.023471,Florida
2020-07-08,27.8492,-80.4554,0.021,Florida
2020-07-09,27.8492,-80.4554,0.031235,Florida
2020-07-10,27.8492,-80.4554,0.029588,Florida
2020-07-11,27.8492,-80.4554,0.028235,Florida
2020-07-12,27.8492,-80.4554,0.034941,Florida
2020-07-13,27.8492,-80.4554,0.040353,Florida
2020-07-14,27.8492,-80.4554,0.035059,Florida
2020-07-15,27.8492,-80.4554,0.034941,Florida
2020-07-16,27.8492,-80.4554,0.032294,Florida
2020-07-17,27.8492,-80.4554,0.019235,Florida
2020-07-18,27.8492,-80.4554,0.016059,Florida
2020-07-19,27.8492,-80.4554,0.015176,Florida
2020-07-20,27.8492,-80.4554,0.023412,Florida
2020-07-21,27.8492,-80.4554,0.025118,Florida
2020-07-22,27.8492,-80.4554,0.021765,Florida
2020-07-23,27.8492,-80.4554,0.019706,Florida
2020-07-24,27.8492,-80.4554,0.021235,Florida
2020-07-25,27.8492,-80.4554,0.029059,Florida
2020-07-26,27.8492,-80.4554,0.034118,Florida
2020-07-27,27.8492,-80.4554,0.030882,Florida
2020-07-28,27.8492,-80.4554,0.03,Florida
2020-07-29,27.8492,-80.4554,0.018706,Florida
2020-07-30,27.8492,-80.4554,0.020765,Florida
2020-07-31,27.8492,-80.4554,0.018941,Florida
2020-07-01,30.1103,-84.9903,0.016765,Florida
2020-07-02,30.1103,-84.9903,0.034941,Florida
2020-07-03,30.1103,-84.9903,0.022765,Florida
2020-07-04,30.1103,-84.9903,0.024706,Florida
2020-07-05,30.1103,-84.9903,0.022176,Florida
2020-07-06,30.1103,-84.9903,0.030235,Florida
2020-07-07,30.1103,-84.9903,0.021588,Florida
2020-07-08,30.1103,-84.9903,0.023118,Florida
2020-07-09,30.1103,-84.9903,0.023,Florida
2020-07-10,30.1103,-84.9903,0.022765,Florida
2020-07-11,30.1103,-84.9903,0.029941,Florida
2020-07-12,30.1103,-84.9903,0.041882,Florida
2020-07-13,30.1103,-84.9903,0.025765,Florida
2020-07-14,30.1103,-84.9903,0.017412,Florida
2020-07-15,30.1103,-84.9903,0.021824,Florida
2020-07-16,30.1103,-84.9903,0.018,Florida
2020-07-17,30.1103,-84.9903,0.020412,Florida
2020-07-18,30.1103,-84.9903,0.015588,Florida
2020-07-19,30.1103,-84.9903,0.009706,Florida
2020-07-20,30.1103,-84.9903,0.013824,Florida
2020-07-21,30.1103,-84.9903,0.022765,Florida
2020-07-22,30.1103,-84.9903,0.015727,Florida
2020-07-23,30.1103,-84.9903,0.020706,Florida
2020-07-24,30.1103,-84.9903,0.015706,Florida
2020-07-25,30.1103,-84.9903,0.0131759999999999,Florida
2020-07-26,30.1103,-84.9903,0.012353,Florida
2020-07-27,30.1103,-84.9903,0.016353,Florida
2020-07-28,30.1103,-84.9903,0.013824,Florida
2020-07-29,30.1103,-84.9903,0.008588,Florida
2020-07-30,30.1103,-84.9903,0.011,Florida
2020-07-31,30.1103,-84.9903,0.014235,Florida
2020-07-01,32.805264,-83.54349300000001,0.018706,Georgia
2020-07-02,32.805264,-83.54349300000001,0.021412,Georgia
2020-07-03,32.805264,-83.54349300000001,0.031471,Georgia
2020-07-04,32.805264,-83.54349300000001,0.027118,Georgia
2020-07-05,32.805264,-83.54349300000001,0.024824,Georgia
2020-07-06,32.805264,-83.54349300000001,0.019765,Georgia
2020-07-07,32.805264,-83.54349300000001,0.018176,Georgia
2020-07-08,32.805264,-83.54349300000001,0.018647,Georgia
2020-07-09,32.805264,-83.54349300000001,0.02,Georgia
2020-07-10,32.805264,-83.54349300000001,0.023824,Georgia
2020-07-11,32.805264,-83.54349300000001,0.029882,Georgia
2020-07-12,32.805264,-83.54349300000001,0.039,Georgia
2020-07-13,32.805264,-83.54349300000001,0.027176,Georgia
2020-07-14,32.805264,-83.54349300000001,0.028588,Georgia
2020-07-15,32.805264,-83.54349300000001,0.025882,Georgia
2020-07-16,32.805264,-83.54349300000001,0.026176,Georgia
2020-07-17,32.805264,-83.54349300000001,0.025235,Georgia
2020-07-18,32.805264,-83.54349300000001,0.024176,Georgia
2020-07-19,32.805264,-83.54349300000001,0.023235,Georgia
2020-07-20,32.805264,-83.54349300000001,0.027176,Georgia
2020-07-21,32.805264,-83.54349300000001,0.022647,Georgia
2020-07-22,32.805264,-83.54349300000001,0.020471,Georgia
2020-07-23,32.805264,-83.54349300000001,0.010824,Georgia
2020-07-24,32.805264,-83.54349300000001,0.018353,Georgia
2020-07-25,32.805264,-83.54349300000001,0.012,Georgia
2020-07-26,32.805264,-83.54349300000001,0.012882,Georgia
2020-07-27,32.805264,-83.54349300000001,0.018235,Georgia
2020-07-28,32.805264,-83.54349300000001,0.02,Georgia
2020-07-29,32.805264,-83.54349300000001,0.016588,Georgia
2020-07-30,32.805264,-83.54349300000001,0.014588,Georgia
2020-07-31,32.805264,-83.54349300000001,0.013059,Georgia
2020-07-01,32.06848,-81.04942,0.025471,Georgia
2020-07-02,32.06848,-81.04942,0.031176,Georgia
2020-07-03,32.06848,-81.04942,0.034941,Georgia
2020-07-04,32.06848,-81.04942,0.035,Georgia
2020-07-05,32.06848,-81.04942,0.028059,Georgia
2020-07-06,32.06848,-81.04942,0.022588,Georgia
2020-07-07,32.06848,-81.04942,0.018706,Georgia
2020-07-08,32.06848,-81.04942,0.015706,Georgia
2020-07-09,32.06848,-81.04942,0.020353,Georgia
2020-07-10,32.06848,-81.04942,0.035353,Georgia
2020-07-11,32.06848,-81.04942,0.034647,Georgia
2020-07-12,32.06848,-81.04942,0.043941,Georgia
2020-07-13,32.06848,-81.04942,0.035706,Georgia
2020-07-14,32.06848,-81.04942,0.044529,Georgia
2020-07-15,32.06848,-81.04942,0.032824,Georgia
2020-07-16,32.06848,-81.04942,0.032235,Georgia
2020-07-17,32.06848,-81.04942,0.028941,Georgia
2020-07-18,32.06848,-81.04942,0.017412,Georgia
2020-07-19,32.06848,-81.04942,0.016941,Georgia
2020-07-20,32.06848,-81.04942,0.012882,Georgia
2020-07-21,32.06848,-81.04942,0.017,Georgia
2020-07-22,32.06848,-81.04942,0.014529,Georgia
2020-07-23,32.06848,-81.04942,0.010588,Georgia
2020-07-24,32.06848,-81.04942,0.013882,Georgia
2020-07-25,32.06848,-81.04942,0.011059,Georgia
2020-07-26,32.06848,-81.04942,0.020176,Georgia
2020-07-27,32.06848,-81.04942,0.029529,Georgia
2020-07-28,32.06848,-81.04942,0.022824,Georgia
2020-07-29,32.06848,-81.04942,0.014529,Georgia
2020-07-30,32.06848,-81.04942,0.015647,Georgia
2020-07-31,32.06848,-81.04942,0.019412,Georgia
2020-07-01,34.474526000000004,-85.408847,0.018882,Georgia
2020-07-02,34.474526000000004,-85.408847,0.018176,Georgia
2020-07-03,34.474526000000004,-85.408847,0.031176,Georgia
2020-07-04,34.474526000000004,-85.408847,0.017353,Georgia
2020-07-05,34.474526000000004,-85.408847,0.022824,Georgia
2020-07-06,34.474526000000004,-85.408847,0.017412,Georgia
2020-07-07,34.474526000000004,-85.408847,0.014294,Georgia
2020-07-08,34.474526000000004,-85.408847,0.014353,Georgia
2020-07-09,34.474526000000004,-85.408847,0.010529,Georgia
2020-07-10,34.474526000000004,-85.408847,0.019412,Georgia
2020-07-11,34.474526000000004,-85.408847,0.025471,Georgia
2020-07-12,34.474526000000004,-85.408847,0.014588,Georgia
2020-07-13,34.474526000000004,-85.408847,0.020941,Georgia
2020-07-14,34.474526000000004,-85.408847,0.024412,Georgia
2020-07-15,34.474526000000004,-85.408847,0.032059,Georgia
2020-07-16,34.474526000000004,-85.408847,0.021294,Georgia
2020-07-17,34.474526000000004,-85.408847,0.019176,Georgia
2020-07-18,34.474526000000004,-85.408847,0.018059,Georgia
2020-07-19,34.474526000000004,-85.408847,0.019765,Georgia
2020-07-20,34.474526000000004,-85.408847,0.016471,Georgia
2020-07-21,34.474526000000004,-85.408847,0.020294,Georgia
2020-07-22,34.474526000000004,-85.408847,0.018,Georgia
2020-07-23,34.474526000000004,-85.408847,0.016765,Georgia
2020-07-24,34.474526000000004,-85.408847,0.014412,Georgia
2020-07-25,34.474526000000004,-85.408847,0.019412,Georgia
2020-07-26,34.474526000000004,-85.408847,0.017941,Georgia
2020-07-27,34.474526000000004,-85.408847,0.013706,Georgia
2020-07-28,34.474526000000004,-85.408847,0.017059,Georgia
2020-07-29,34.474526000000004,-85.408847,0.017235,Georgia
2020-07-30,34.474526000000004,-85.408847,0.017588,Georgia
2020-07-31,34.474526000000004,-85.408847,0.017118,Georgia
2020-07-01,33.918137,-83.344385,0.030529,Georgia
2020-07-02,33.918137,-83.344385,0.033235,Georgia
2020-07-03,33.918137,-83.344385,0.030235,Georgia
2020-07-04,33.918137,-83.344385,0.026588,Georgia
2020-07-05,33.918137,-83.344385,0.027235,Georgia
2020-07-06,33.918137,-83.344385,0.017176,Georgia
2020-07-07,33.918137,-83.344385,0.019118,Georgia
2020-07-08,33.918137,-83.344385,0.023765,Georgia
2020-07-09,33.918137,-83.344385,0.023412,Georgia
2020-07-10,33.918137,-83.344385,0.0317649999999999,Georgia
2020-07-11,33.918137,-83.344385,0.036235,Georgia
2020-07-12,33.918137,-83.344385,0.029059,Georgia
2020-07-13,33.918137,-83.344385,0.039,Georgia
2020-07-14,33.918137,-83.344385,0.043471,Georgia
2020-07-15,33.918137,-83.344385,0.034824,Georgia
2020-07-16,33.918137,-83.344385,0.027529,Georgia
2020-07-17,33.918137,-83.344385,0.032765,Georgia
2020-07-18,33.918137,-83.344385,0.033471,Georgia
2020-07-19,33.918137,-83.344385,0.028353,Georgia
2020-07-20,33.918137,-83.344385,0.032235,Georgia
2020-07-21,33.918137,-83.344385,0.019941,Georgia
2020-07-22,33.918137,-83.344385,0.021706,Georgia
2020-07-23,33.918137,-83.344385,0.016941,Georgia
2020-07-24,33.918137,-83.344385,0.021412,Georgia
2020-07-25,33.918137,-83.344385,0.014471,Georgia
2020-07-26,33.918137,-83.344385,0.022882,Georgia
2020-07-27,33.918137,-83.344385,0.037353,Georgia
2020-07-28,33.918137,-83.344385,0.029824,Georgia
2020-07-29,33.918137,-83.344385,0.022882,Georgia
2020-07-30,33.918137,-83.344385,0.021059,Georgia
2020-07-31,33.918137,-83.344385,0.022882,Georgia
2020-07-01,34.015436,-84.607423,0.028588,Georgia
2020-07-02,34.015436,-84.607423,0.025471,Georgia
2020-07-03,34.015436,-84.607423,0.040941,Georgia
2020-07-04,34.015436,-84.607423,0.022176,Georgia
2020-07-05,34.015436,-84.607423,0.028118,Georgia
2020-07-06,34.015436,-84.607423,0.023176,Georgia
2020-07-07,34.015436,-84.607423,0.022412,Georgia
2020-07-08,34.015436,-84.607423,0.027353,Georgia
2020-07-09,34.015436,-84.607423,0.027176,Georgia
2020-07-10,34.015436,-84.607423,0.032294,Georgia
2020-07-11,34.015436,-84.607423,0.036824,Georgia
2020-07-12,34.015436,-84.607423,0.030647,Georgia
2020-07-13,34.015436,-84.607423,0.035118,Georgia
2020-07-14,34.015436,-84.607423,0.036235,Georgia
2020-07-15,34.015436,-84.607423,0.033471,Georgia
2020-07-16,34.015436,-84.607423,0.037059,Georgia
2020-07-17,34.015436,-84.607423,0.048824,Georgia
2020-07-18,34.015436,-84.607423,0.029294,Georgia
2020-07-19,34.015436,-84.607423,0.037059,Georgia
2020-07-20,34.015436,-84.607423,0.037118,Georgia
2020-07-21,34.015436,-84.607423,0.024529,Georgia
2020-07-22,34.015436,-84.607423,0.021176,Georgia
2020-07-23,34.015436,-84.607423,0.035529,Georgia
2020-07-24,34.015436,-84.607423,0.026,Georgia
2020-07-25,34.015436,-84.607423,0.024353,Georgia
2020-07-26,34.015436,-84.607423,0.025176,Georgia
2020-07-27,34.015436,-84.607423,0.020176,Georgia
2020-07-28,34.015436,-84.607423,0.024294,Georgia
2020-07-29,34.015436,-84.607423,0.019176,Georgia
2020-07-30,34.015436,-84.607423,0.018529,Georgia
2020-07-31,34.015436,-84.607423,0.021588,Georgia
2020-07-01,33.582044,-82.131249,0.024176,Georgia
2020-07-02,33.582044,-82.131249,0.019882,Georgia
2020-07-03,33.582044,-82.131249,0.023824,Georgia
2020-07-04,33.582044,-82.131249,0.029882,Georgia
2020-07-05,33.582044,-82.131249,0.028882,Georgia
2020-07-06,33.582044,-82.131249,0.019647,Georgia
2020-07-07,33.582044,-82.131249,0.013882,Georgia
2020-07-08,33.582044,-82.131249,0.014941,Georgia
2020-07-09,33.582044,-82.131249,0.011353,Georgia
2020-07-10,33.582044,-82.131249,0.022,Georgia
2020-07-11,33.582044,-82.131249,0.021647,Georgia
2020-07-12,33.582044,-82.131249,0.018118,Georgia
2020-07-13,33.582044,-82.131249,0.022647,Georgia
2020-07-14,33.582044,-82.131249,0.021929,Georgia
2020-07-15,33.582044,-82.131249,0.04,Georgia
2020-07-16,33.582044,-82.131249,0.035529,Georgia
2020-07-17,33.582044,-82.131249,0.032118,Georgia
2020-07-18,33.582044,-82.131249,0.023824,Georgia
2020-07-19,33.582044,-82.131249,0.020765,Georgia
2020-07-20,33.582044,-82.131249,0.023588,Georgia
2020-07-21,33.582044,-82.131249,0.017667,Georgia
2020-07-22,33.582044,-82.131249,0.021529,Georgia
2020-07-23,33.582044,-82.131249,0.0132,Georgia
2020-07-24,33.582044,-82.131249,0.014529,Georgia
2020-07-25,33.582044,-82.131249,0.011765,Georgia
2020-07-26,33.582044,-82.131249,0.012765,Georgia
2020-07-27,33.582044,-82.131249,0.024353,Georgia
2020-07-28,33.582044,-82.131249,0.023235,Georgia
2020-07-29,33.582044,-82.131249,0.020294,Georgia
2020-07-30,33.582044,-82.131249,0.010882,Georgia
2020-07-31,33.582044,-82.131249,0.018706,Georgia
2020-07-01,34.376227,-84.059506,0.021294,Georgia
2020-07-02,34.376227,-84.059506,0.023353,Georgia
2020-07-03,34.376227,-84.059506,0.024294,Georgia
2020-07-04,34.376227,-84.059506,0.020471,Georgia
2020-07-05,34.376227,-84.059506,0.021588,Georgia
2020-07-06,34.376227,-84.059506,0.017647,Georgia
2020-07-07,34.376227,-84.059506,0.016176,Georgia
2020-07-08,34.376227,-84.059506,0.017059,Georgia
2020-07-09,34.376227,-84.059506,0.014765,Georgia
2020-07-10,34.376227,-84.059506,0.024235,Georgia
2020-07-11,34.376227,-84.059506,0.028941,Georgia
2020-07-12,34.376227,-84.059506,0.021176,Georgia
2020-07-13,34.376227,-84.059506,0.029882,Georgia
2020-07-14,34.376227,-84.059506,0.032824,Georgia
2020-07-15,34.376227,-84.059506,0.023824,Georgia
2020-07-16,34.376227,-84.059506,0.026471,Georgia
2020-07-17,34.376227,-84.059506,0.024588,Georgia
2020-07-18,34.376227,-84.059506,0.027412,Georgia
2020-07-19,34.376227,-84.059506,0.027588,Georgia
2020-07-20,34.376227,-84.059506,0.032647,Georgia
2020-07-21,34.376227,-84.059506,0.018824,Georgia
2020-07-22,34.376227,-84.059506,0.023529,Georgia
2020-07-23,34.376227,-84.059506,0.021882,Georgia
2020-07-24,34.376227,-84.059506,0.016412,Georgia
2020-07-25,34.376227,-84.059506,0.018176,Georgia
2020-07-26,34.376227,-84.059506,0.018588,Georgia
2020-07-27,34.376227,-84.059506,0.020235,Georgia
2020-07-28,34.376227,-84.059506,0.024059,Georgia
2020-07-29,34.376227,-84.059506,0.021588,Georgia
2020-07-30,34.376227,-84.059506,0.020412,Georgia
2020-07-31,34.376227,-84.059506,0.018765,Georgia
2020-07-01,33.6878,-84.2905,0.020824,Georgia
2020-07-02,33.6878,-84.2905,0.019882,Georgia
2020-07-03,33.6878,-84.2905,0.026588,Georgia
2020-07-04,33.6878,-84.2905,0.018,Georgia
2020-07-05,33.6878,-84.2905,0.019235,Georgia
2020-07-06,33.6878,-84.2905,0.016471,Georgia
2020-07-07,33.6878,-84.2905,0.015235,Georgia
2020-07-08,33.6878,-84.2905,0.022118,Georgia
2020-07-09,33.6878,-84.2905,0.025706,Georgia
2020-07-10,33.6878,-84.2905,0.026235,Georgia
2020-07-11,33.6878,-84.2905,0.029588,Georgia
2020-07-12,33.6878,-84.2905,0.020706,Georgia
2020-07-13,33.6878,-84.2905,0.026059,Georgia
2020-07-14,33.6878,-84.2905,0.032059,Georgia
2020-07-15,33.6878,-84.2905,0.024647,Georgia
2020-07-16,33.6878,-84.2905,0.027471,Georgia
2020-07-17,33.6878,-84.2905,0.026412,Georgia
2020-07-18,33.6878,-84.2905,0.0344709999999999,Georgia
2020-07-19,33.6878,-84.2905,0.023706,Georgia
2020-07-20,33.6878,-84.2905,0.033176,Georgia
2020-07-21,33.6878,-84.2905,0.018353,Georgia
2020-07-22,33.6878,-84.2905,0.021118,Georgia
2020-07-23,33.6878,-84.2905,0.017471,Georgia
2020-07-24,33.6878,-84.2905,0.017118,Georgia
2020-07-25,33.6878,-84.2905,0.013412,Georgia
2020-07-26,33.6878,-84.2905,0.025941,Georgia
2020-07-27,33.6878,-84.2905,0.020471,Georgia
2020-07-28,33.6878,-84.2905,0.019706,Georgia
2020-07-29,33.6878,-84.2905,0.014824,Georgia
2020-07-30,33.6878,-84.2905,0.013,Georgia
2020-07-31,33.6878,-84.2905,0.013824,Georgia
2020-07-01,33.741242,-84.77642900000002,0.029235,Georgia
2020-07-02,33.741242,-84.77642900000002,0.029765,Georgia
2020-07-03,33.741242,-84.77642900000002,0.044471,Georgia
2020-07-04,33.741242,-84.77642900000002,0.035588,Georgia
2020-07-05,33.741242,-84.77642900000002,0.028235,Georgia
2020-07-06,33.741242,-84.77642900000002,0.024059,Georgia
2020-07-07,33.741242,-84.77642900000002,0.024882,Georgia
2020-07-08,33.741242,-84.77642900000002,0.021529,Georgia
2020-07-09,33.741242,-84.77642900000002,0.027765,Georgia
2020-07-10,33.741242,-84.77642900000002,0.026,Georgia
2020-07-11,33.741242,-84.77642900000002,0.041118,Georgia
2020-07-12,33.741242,-84.77642900000002,0.024412,Georgia
2020-07-13,33.741242,-84.77642900000002,0.034588,Georgia
2020-07-14,33.741242,-84.77642900000002,0.042941,Georgia
2020-07-15,33.741242,-84.77642900000002,0.033588,Georgia
2020-07-16,33.741242,-84.77642900000002,0.026529,Georgia
2020-07-17,33.741242,-84.77642900000002,0.036176,Georgia
2020-07-18,33.741242,-84.77642900000002,0.031882,Georgia
2020-07-19,33.741242,-84.77642900000002,0.030529,Georgia
2020-07-20,33.741242,-84.77642900000002,0.028412,Georgia
2020-07-21,33.741242,-84.77642900000002,0.021941,Georgia
2020-07-22,33.741242,-84.77642900000002,0.023529,Georgia
2020-07-23,33.741242,-84.77642900000002,0.022941,Georgia
2020-07-24,33.741242,-84.77642900000002,0.020647,Georgia
2020-07-25,33.741242,-84.77642900000002,0.021353,Georgia
2020-07-26,33.741242,-84.77642900000002,0.024412,Georgia
2020-07-27,33.741242,-84.77642900000002,0.021059,Georgia
